(43, 49281, 96, 6, 6, 0, 0, 0, 1, 1, 1, 2, 0, 0, 3, 0, 0, 4, 0, 0, 19, 6, 4, 92, 11, 11)
(43, 49281, 19, 11, 7, 92, 21, 21, 96, 13, 13, 0, 3, 3, 1, 2, 2, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 14, 8, 92, 30, 30, 96, 20, 20, 0, 6, 6, 1, 2, 2, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 22, 14, 92, 41, 41, 96, 25, 25, 0, 9, 9, 1, 3, 3, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 23, 15, 92, 51, 51, 96, 34, 34, 0, 13, 13, 1, 3, 3, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 33, 19, 92, 62, 62, 96, 40, 40, 0, 17, 17, 1, 4, 4, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 33, 19, 92, 73, 73, 96, 51, 51, 0, 21, 21, 1, 4, 4, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 43, 27, 92, 83, 83, 96, 52, 52, 0, 25, 25, 1, 4, 4, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 44, 27, 92, 93, 93, 96, 62, 62, 0, 29, 29, 1, 4, 4, 2, 0, 0, 3, 0, 0, 4, 0, 0)
(43, 49281, 19, 50, 30, 92, 103, 103, 96, 68, 68, 0, 32, 32, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 54, 32, 92, 114, 114, 96, 77, 77, 0, 36, 36, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 58, 35, 92, 124, 124, 96, 84, 84, 0, 40, 40, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 96, 89, 89, 0, 43, 43, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0, 19, 64, 40, 92, 135, 135)
(43, 49281, 19, 65, 41, 92, 144, 144, 96, 97, 97, 0, 48, 48, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 75, 47, 92, 154, 154, 96, 100, 100, 0, 52, 52, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 75, 47, 92, 165, 165, 96, 111, 111, 0, 56, 56, 1, 4, 4, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 85, 55, 92, 176, 176, 96, 113, 113, 0, 60, 60, 1, 5, 5, 2, 0, 0, 3, 1, 1, 4, 0, 0)
(43, 49281, 19, 86, 55, 92, 188, 188, 96, 125, 125, 0, 63, 63, 1, 5, 5, 2, 0, 0, 3, 2, 2, 4, 0, 0)
(43, 49281, 19, 94, 60, 92, 197, 197, 96, 129, 129, 0, 66, 66, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 0, 0)
(43, 49281, 19, 97, 61, 92, 208, 208, 96, 138, 138, 0, 70, 70, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 0, 0)
(43, 49281, 19, 103, 66, 92, 218, 218, 96, 143, 143, 0, 73, 73, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 0, 0)
(43, 49281, 19, 108, 69, 92, 229, 229, 96, 150, 150, 0, 77, 77, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 0, 0)
(43, 49281, 19, 112, 71, 92, 239, 239, 96, 158, 158, 0, 81, 81, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 119, 75, 92, 248, 248, 96, 162, 162, 0, 84, 84, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 119, 75, 92, 259, 259, 96, 173, 173, 0, 89, 89, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 96, 177, 177, 0, 92, 92, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1, 19, 129, 81, 92, 270, 270)
(43, 49281, 19, 129, 81, 92, 280, 280, 96, 187, 187, 0, 97, 97, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 136, 87, 92, 290, 290, 96, 190, 190, 0, 101, 101, 1, 5, 5, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 140, 90, 92, 301, 301, 96, 198, 198, 0, 105, 105, 1, 6, 6, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 145, 95, 92, 310, 310, 96, 202, 202, 0, 107, 107, 1, 6, 6, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 151, 100, 92, 321, 321, 96, 207, 207, 0, 111, 111, 1, 7, 7, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 155, 102, 92, 332, 332, 96, 215, 215, 0, 115, 115, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 162, 106, 92, 342, 342, 96, 221, 221, 0, 118, 118, 1, 9, 9, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 163, 106, 92, 352, 352, 96, 230, 230, 0, 121, 121, 1, 10, 10, 2, 0, 0, 3, 3, 3, 4, 1, 1)
(43, 49281, 19, 172, 114, 92, 361, 361, 96, 232, 232, 0, 122, 122, 1, 10, 10, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 1, 10, 10, 2, 0, 0, 3, 5, 5, 4, 1, 1, 19, 173, 114, 92, 372, 372, 96, 242, 242, 0, 126, 126)
(43, 49281, 19, 181, 120, 92, 382, 382, 96, 246, 246, 0, 129, 129, 1, 12, 12, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 184, 121, 92, 391, 391, 96, 253, 253, 0, 131, 131, 1, 13, 13, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 188, 123, 92, 402, 402, 96, 262, 262, 0, 135, 135, 1, 14, 14, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 194, 127, 92, 411, 411, 96, 266, 266, 0, 138, 138, 1, 14, 14, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 194, 127, 92, 421, 421, 96, 276, 276, 0, 141, 141, 1, 15, 15, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 203, 136, 92, 430, 430, 96, 276, 276, 0, 144, 144, 1, 15, 15, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 205, 138, 92, 441, 441, 96, 284, 284, 0, 149, 149, 1, 15, 15, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 2, 0, 0, 3, 5, 5, 4, 1, 1, 19, 213, 145, 92, 453, 453, 96, 288, 288, 0, 153, 153, 1, 16, 16)
(43, 49281, 19, 216, 147, 92, 464, 464, 96, 297, 297, 0, 157, 157, 1, 16, 16, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 223, 151, 92, 474, 474, 96, 303, 303, 0, 161, 161, 1, 16, 16, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 227, 153, 92, 483, 483, 96, 309, 309, 0, 164, 164, 1, 17, 17, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 231, 154, 92, 494, 494, 96, 318, 318, 0, 168, 168, 1, 17, 17, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 238, 160, 92, 504, 504, 96, 322, 322, 0, 172, 172, 1, 17, 17, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 240, 162, 92, 515, 515, 96, 331, 331, 0, 176, 176, 1, 17, 17, 2, 0, 0, 3, 5, 5, 4, 1, 1)
(43, 49281, 19, 249, 170, 92, 525, 525, 96, 332, 332, 0, 180, 180, 1, 17, 17, 2, 0, 0, 3, 5, 5, 4, 1, 1)
