(58, 41849, 94, 17, 17, 97, 17, 17, 0, 20, 18, 1, 9, 7, 2, 5, 5, 3, 2, 1, 4, 1, 1, 22, 25, 25, 26, 4, 4, 27, 11, 11, 28, 2, 2)
(58, 41849, 94, 27, 27, 97, 27, 27, 0, 30, 27, 1, 12, 10, 2, 6, 6, 3, 3, 2, 4, 1, 1, 22, 34, 34, 26, 4, 4, 27, 11, 11, 28, 2, 2)
(58, 41849, 97, 38, 38, 0, 39, 33, 1, 16, 14, 2, 7, 7, 3, 4, 3, 4, 1, 1, 22, 40, 40, 26, 7, 7, 27, 11, 11, 28, 3, 3, 94, 38, 38)
(58, 41849, 22, 49, 49, 26, 7, 7, 27, 11, 11, 28, 3, 3, 94, 48, 48, 97, 48, 48, 0, 49, 41, 1, 21, 19, 2, 9, 9, 3, 5, 4, 4, 1, 1)
(58, 41849, 94, 58, 58, 97, 58, 58, 0, 59, 50, 1, 23, 21, 2, 9, 9, 3, 6, 5, 4, 2, 2, 22, 58, 58, 26, 10, 10, 27, 11, 11, 28, 3, 3)
(58, 41849, 28, 4, 4, 94, 69, 69, 97, 69, 69, 0, 69, 56, 1, 27, 25, 2, 12, 12, 3, 8, 7, 4, 3, 3, 22, 66, 66, 26, 10, 10, 27, 11, 11)
(58, 41849, 28, 4, 4, 94, 79, 79, 97, 79, 79, 0, 79, 63, 1, 31, 29, 2, 13, 13, 3, 8, 7, 4, 3, 3, 22, 76, 76, 26, 11, 11, 27, 11, 11)
(58, 41849, 94, 88, 88, 97, 88, 88, 0, 88, 71, 1, 35, 33, 2, 13, 13, 3, 8, 7, 4, 3, 3, 22, 81, 81, 26, 13, 13, 27, 12, 12, 28, 4, 4)
(58, 41849, 94, 98, 98, 97, 98, 98, 0, 98, 79, 1, 41, 38, 2, 14, 14, 3, 9, 8, 4, 3, 3, 22, 90, 90, 26, 13, 13, 27, 12, 12, 28, 4, 4)
(58, 41849, 22, 97, 97, 26, 15, 15, 27, 13, 13, 28, 4, 4, 94, 109, 109, 97, 109, 109, 0, 108, 86, 1, 47, 44, 2, 14, 14, 3, 9, 8, 4, 4, 4)
(58, 41849, 94, 119, 119, 97, 119, 119, 0, 117, 93, 1, 51, 48, 2, 14, 14, 3, 11, 10, 4, 5, 5, 22, 107, 107, 26, 15, 15, 27, 13, 13, 28, 4, 4)
(58, 41849, 22, 114, 114, 26, 17, 17, 27, 14, 14, 28, 4, 4, 94, 129, 129, 97, 129, 129, 0, 126, 100, 1, 56, 52, 2, 15, 15, 3, 12, 11, 4, 5, 5)
(58, 41849, 94, 138, 138, 97, 138, 138, 0, 134, 107, 1, 61, 57, 2, 16, 15, 3, 13, 12, 4, 5, 5, 22, 122, 122, 26, 17, 17, 27, 14, 14, 28, 4, 4)
(58, 41849, 28, 4, 4, 94, 149, 149, 97, 149, 149, 0, 144, 114, 1, 66, 62, 2, 17, 16, 3, 14, 13, 4, 5, 5, 22, 133, 133, 26, 18, 18, 27, 14, 14)
(58, 41849, 94, 159, 159, 97, 159, 159, 0, 153, 121, 1, 70, 66, 2, 18, 17, 3, 14, 13, 4, 5, 5, 22, 139, 139, 26, 20, 20, 27, 14, 14, 28, 5, 5)
(58, 41849, 94, 169, 169, 97, 169, 169, 0, 163, 129, 1, 75, 71, 2, 20, 19, 3, 14, 13, 4, 5, 5, 22, 148, 148, 26, 21, 21, 27, 14, 14, 28, 5, 5)
(58, 41849, 94, 179, 179, 97, 179, 179, 0, 173, 137, 1, 81, 77, 2, 20, 19, 3, 14, 13, 4, 5, 5, 22, 154, 154, 26, 23, 23, 27, 14, 14, 28, 6, 6)
(58, 41849, 94, 190, 190, 97, 190, 190, 0, 184, 144, 1, 83, 79, 2, 23, 22, 3, 17, 16, 4, 6, 6, 22, 163, 163, 26, 23, 23, 27, 14, 14, 28, 6, 6)
(58, 41849, 94, 200, 200, 97, 200, 200, 0, 193, 151, 1, 86, 81, 2, 23, 22, 3, 20, 19, 4, 7, 7, 22, 169, 169, 26, 26, 26, 27, 14, 14, 28, 7, 7)
(58, 41849, 94, 209, 209, 97, 209, 209, 0, 202, 159, 1, 89, 84, 2, 24, 23, 3, 20, 19, 4, 7, 7, 22, 177, 177, 26, 26, 26, 27, 14, 14, 28, 7, 7)
