(28, 34933, 0, 0, 0, 1, 0, 0, 2, 1, 0, 3, 1, 0, 4, 0, 0)
(43, 34933, 36, 10, 1, 41, 9, 1, 73, 9, 1, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0)
(43, 34933, 36, 20, 1, 41, 19, 1, 73, 19, 5, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0)
(43, 34933, 41, 29, 1, 73, 29, 5, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0, 36, 30, 1)
(43, 34933, 41, 40, 1, 73, 39, 7, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0, 36, 40, 1)
(43, 34933, 41, 50, 1, 73, 49, 7, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0, 36, 50, 1)
(43, 34933, 41, 60, 1, 73, 59, 7, 0, 0, 0, 1, 0, 0, 2, 2, 1, 3, 1, 0, 4, 0, 0, 36, 60, 1)
(43, 34933, 36, 62, 1, 41, 62, 1, 73, 62, 7, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 2, 0, 4, 0, 0)
(43, 34933, 36, 62, 1, 41, 62, 1, 73, 62, 7, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 2, 0, 4, 0, 0)
(43, 34933, 36, 62, 1, 41, 62, 1, 73, 62, 7, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 2, 0, 4, 0, 0)
(43, 34933, 36, 62, 1, 41, 62, 1, 73, 62, 7, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 2, 0, 4, 0, 0)
(43, 34933, 36, 62, 1, 41, 62, 1, 73, 62, 7, 0, 1, 0, 1, 1, 0, 2, 2, 1, 3, 2, 0, 4, 0, 0)
