[2, 0, 0, 0, 196, 3, 7, 0, 20, 204, 137, 103]
[3, 0, 0, 0, 255, 3, 0, 0, 21, 204, 137, 103]
[0, 0, 0, 0, 86, 5, 2, 0, 25, 204, 163, 121]
[1, 0, 0, 0, 173, 6, 4, 0, 14, 204, 163, 121]
[2, 0, 0, 0, 205, 7, 6, 0, 14, 204, 163, 121]
[3, 0, 0, 0, 251, 7, 8, 0, 13, 204, 163, 121]
[4, 0, 0, 0, 2, 8, 4, 0, 23, 204, 163, 121]
[5, 0, 0, 0, 89, 9, 6, 0, 11, 204, 163, 121]
[4, 0, 0, 0, 91, 9, 8, 0, 13, 215, 153, 121]
[9, 0, 0, 0, 157, 10, 0, 0, 14, 207, 137, 103]
[6, 0, 0, 0, 176, 10, 8, 0, 16, 207, 163, 121]
[7, 0, 0, 0, 217, 11, 8, 0, 11, 207, 163, 121]
[8, 0, 0, 0, 3, 12, 6, 0, 18, 207, 163, 121]
[12, 0, 0, 0, 77, 13, 6, 0, 14, 207, 137, 103]
[9, 0, 0, 0, 86, 13, 4, 0, 25, 207, 163, 121]
[13, 0, 0, 0, 162, 14, 6, 0, 23, 198, 137, 103]
[10, 0, 0, 0, 175, 14, 8, 0, 21, 198, 163, 121]
[11, 0, 0, 0, 98, 15, 0, 0, 23, 198, 163, 121]
[12, 0, 0, 0, 254, 15, 2, 0, 20, 198, 163, 121]
[13, 0, 0, 0, 81, 17, 0, 0, 17, 198, 163, 121]
[14, 0, 0, 0, 166, 18, 0, 0, 25, 198, 163, 121]
[14, 0, 0, 0, 185, 18, 8, 0, 11, 213, 153, 121]
[15, 0, 0, 0, 223, 18, 2, 0, 21, 213, 163, 121]
[16, 0, 0, 0, 246, 19, 6, 0, 25, 213, 163, 121]
[16, 0, 0, 0, 14, 20, 8, 0, 20, 217, 153, 121]
[17, 0, 0, 0, 75, 21, 6, 0, 13, 217, 163, 121]
[18, 0, 0, 0, 158, 22, 4, 0, 20, 217, 163, 121]
[21, 0, 0, 0, 162, 22, 8, 0, 23, 198, 137, 103]
[19, 0, 0, 0, 226, 22, 6, 0, 23, 198, 163, 121]
[20, 0, 0, 0, 239, 23, 0, 0, 21, 198, 163, 121]
[21, 0, 0, 0, 0, 24, 6, 0, 16, 198, 163, 121]
[22, 0, 0, 0, 72, 25, 4, 0, 19, 198, 163, 121]
[24, 0, 0, 0, 76, 25, 8, 0, 24, 195, 137, 103]
[23, 0, 0, 0, 153, 26, 0, 0, 11, 195, 163, 121]
[25, 0, 0, 0, 164, 26, 0, 0, 26, 193, 137, 103]
[24, 0, 0, 0, 97, 27, 2, 0, 17, 193, 163, 121]
[25, 0, 0, 0, 238, 27, 0, 0, 20, 193, 163, 121]
[26, 0, 0, 0, 251, 27, 2, 0, 13, 207, 137, 103]
[26, 0, 0, 0, 62, 29, 6, 0, 20, 207, 163, 121]
[27, 0, 0, 0, 143, 30, 2, 0, 21, 207, 163, 121]
[29, 0, 0, 0, 165, 30, 2, 0, 15, 207, 137, 103]
[28, 0, 0, 0, 162, 31, 2, 0, 23, 207, 163, 121]
[29, 0, 0, 0, 230, 31, 4, 0, 25, 207, 163, 121]
[30, 0, 0, 0, 241, 31, 4, 0, 17, 207, 163, 121]
[30, 0, 0, 0, 254, 31, 6, 0, 20, 205, 137, 103]
[31, 0, 0, 0, 57, 33, 2, 0, 11, 205, 163, 121]
[32, 0, 0, 0, 85, 33, 8, 0, 15, 207, 137, 103]
[32, 0, 0, 0, 140, 34, 0, 0, 24, 207, 163, 121]
[33, 0, 0, 0, 173, 34, 0, 0, 14, 207, 137, 103]
[33, 0, 0, 0, 159, 35, 0, 0, 21, 207, 163, 121]
[34, 0, 0, 0, 229, 35, 4, 0, 15, 207, 163, 121]
[34, 0, 0, 0, 2, 36, 0, 0, 23, 198, 137, 103]
[35, 0, 0, 0, 54, 37, 0, 0, 25, 198, 163, 121]
[36, 0, 0, 0, 84, 37, 8, 0, 26, 193, 137, 103]
[36, 0, 0, 0, 141, 38, 2, 0, 14, 193, 163, 121]
[37, 0, 0, 0, 172, 38, 0, 0, 24, 195, 137, 103]
[37, 0, 0, 0, 224, 39, 0, 0, 16, 195, 163, 121]
[38, 0, 0, 0, 235, 39, 0, 0, 13, 195, 163, 121]
[39, 0, 0, 0, 248, 39, 2, 0, 19, 195, 163, 121]
[38, 0, 0, 0, 1, 40, 0, 0, 17, 207, 137, 103]
[40, 0, 0, 0, 50, 41, 8, 0, 23, 207, 163, 121]
[40, 0, 0, 0, 88, 41, 2, 0, 19, 207, 137, 103]
[40, 0, 0, 0, 94, 41, 8, 0, 20, 217, 153, 121]
[41, 0, 0, 0, 131, 42, 4, 0, 18, 217, 163, 121]
[42, 0, 0, 0, 170, 43, 2, 0, 12, 217, 163, 121]
[43, 0, 0, 0, 216, 43, 4, 0, 19, 217, 163, 121]
[42, 0, 0, 0, 4, 44, 4, 0, 26, 193, 137, 103]
[44, 0, 0, 0, 41, 45, 0, 0, 11, 193, 163, 121]
[45, 0, 0, 0, 130, 46, 4, 0, 23, 193, 163, 121]
[45, 0, 0, 0, 178, 46, 8, 0, 23, 217, 153, 121]
[45, 0, 0, 0, 181, 46, 0, 0, 15, 207, 137, 103]
[46, 0, 0, 0, 87, 47, 8, 0, 22, 207, 163, 121]
[47, 0, 0, 0, 215, 47, 4, 0, 22, 207, 163, 121]
[48, 0, 0, 0, 226, 47, 4, 0, 23, 207, 163, 121]
[46, 0, 0, 0, 12, 48, 2, 0, 24, 195, 137, 103]
[49, 0, 0, 0, 46, 49, 6, 0, 20, 195, 163, 121]
[47, 0, 0, 0, 95, 49, 0, 0, 21, 204, 137, 103]
[50, 0, 0, 0, 127, 50, 2, 0, 21, 204, 163, 121]
[51, 0, 0, 0, 133, 51, 0, 0, 15, 204, 163, 121]
[52, 0, 0, 0, 212, 51, 2, 0, 26, 204, 163, 121]
[53, 0, 0, 0, 43, 53, 4, 0, 13, 198, 163, 121]
[52, 0, 0, 0, 87, 53, 4, 0, 22, 202, 137, 103]
[53, 0, 0, 0, 91, 53, 8, 0, 13, 215, 153, 121]
[54, 0, 0, 0, 124, 54, 0, 0, 24, 215, 163, 121]
[53, 0, 0, 0, 176, 54, 8, 0, 16, 207, 137, 103]
[55, 0, 0, 0, 154, 55, 0, 0, 12, 207, 163, 121]
[56, 0, 0, 0, 211, 55, 2, 0, 18, 207, 163, 121]
[57, 0, 0, 0, 222, 55, 2, 0, 20, 207, 163, 121]
[54, 0, 0, 0, 1, 56, 4, 0, 17, 207, 137, 103]
[58, 0, 0, 0, 40, 57, 2, 0, 19, 207, 163, 121]
[59, 0, 0, 0, 127, 58, 4, 0, 21, 207, 163, 121]
[60, 0, 0, 0, 102, 59, 4, 0, 25, 207, 163, 121]
[61, 0, 0, 0, 210, 59, 2, 0, 23, 207, 163, 121]
[62, 0, 0, 0, 39, 61, 2, 0, 22, 207, 163, 121]
[59, 0, 0, 0, 92, 61, 0, 0, 24, 195, 137, 103]
[63, 0, 0, 0, 122, 62, 0, 0, 12, 195, 163, 121]
[61, 0, 0, 0, 172, 62, 6, 0, 24, 195, 137, 103]
[64, 0, 0, 0, 108, 63, 0, 0, 24, 195, 163, 121]
[65, 0, 0, 0, 207, 63, 0, 0, 21, 195, 163, 121]
[66, 0, 0, 0, 220, 63, 2, 0, 24, 195, 163, 121]
[67, 0, 0, 0, 36, 65, 0, 0, 26, 195, 163, 121]
[63, 0, 0, 0, 80, 65, 0, 0, 16, 207, 137, 103]
[68, 0, 0, 0, 121, 66, 0, 0, 11, 207, 163, 121]
[65, 0, 0, 0, 165, 66, 0, 0, 15, 207, 137, 103]
[69, 0, 0, 0, 162, 67, 0, 0, 23, 207, 163, 121]
[70, 0, 0, 0, 210, 67, 4, 0, 23, 207, 163, 121]
[66, 0, 0, 0, 247, 67, 8, 0, 22, 202, 137, 103]
[71, 0, 0, 0, 39, 69, 4, 0, 22, 202, 163, 121]
[67, 0, 0, 0, 76, 69, 8, 0, 24, 195, 137, 103]
[72, 0, 0, 0, 124, 70, 4, 0, 24, 195, 163, 121]
[69, 0, 0, 0, 157, 70, 4, 0, 14, 207, 137, 103]
[72, 0, 0, 0, 161, 70, 8, 0, 17, 218, 153, 121]
[73, 0, 0, 0, 106, 71, 0, 0, 12, 218, 163, 121]
[74, 0, 0, 0, 207, 71, 2, 0, 21, 218, 163, 121]
[75, 0, 0, 0, 220, 71, 4, 0, 24, 218, 163, 121]
[70, 0, 0, 0, 238, 71, 0, 0, 20, 205, 137, 103]
[76, 0, 0, 0, 31, 73, 8, 0, 21, 205, 163, 121]
[77, 0, 0, 0, 114, 74, 6, 0, 23, 205, 163, 121]
[73, 0, 0, 0, 145, 74, 4, 0, 17, 207, 137, 103]
[78, 0, 0, 0, 54, 75, 4, 0, 25, 207, 163, 121]
[79, 0, 0, 0, 199, 75, 6, 0, 22, 207, 163, 121]
[80, 0, 0, 0, 28, 77, 6, 0, 24, 207, 163, 121]
[80, 0, 0, 0, 74, 77, 8, 0, 12, 213, 153, 121]
[81, 0, 0, 0, 113, 78, 6, 0, 17, 213, 163, 121]
[77, 0, 0, 0, 140, 78, 0, 0, 24, 195, 137, 103]
[81, 0, 0, 0, 159, 78, 8, 0, 21, 217, 153, 121]
[82, 0, 0, 0, 88, 79, 6, 0, 19, 217, 163, 121]
[83, 0, 0, 0, 194, 79, 2, 0, 23, 217, 163, 121]
[84, 0, 0, 0, 220, 79, 6, 0, 24, 217, 163, 121]
[78, 0, 0, 0, 227, 79, 2, 0, 18, 207, 137, 103]
[85, 0, 0, 0, 21, 81, 0, 0, 15, 207, 163, 121]
[80, 0, 0, 0, 54, 81, 0, 0, 25, 194, 137, 103]
[86, 0, 0, 0, 110, 82, 4, 0, 20, 194, 163, 121]
[81, 0, 0, 0, 139, 82, 0, 0, 13, 207, 137, 103]
[87, 0, 0, 0, 171, 83, 2, 0, 13, 207, 163, 121]
[88, 0, 0, 0, 191, 83, 0, 0, 21, 207, 163, 121]
[89, 0, 0, 0, 22, 85, 2, 0, 25, 207, 163, 121]
[90, 0, 0, 0, 105, 86, 0, 0, 11, 207, 163, 121]
[85, 0, 0, 0, 131, 86, 4, 0, 18, 207, 137, 103]
[91, 0, 0, 0, 185, 87, 6, 0, 11, 207, 163, 121]
[92, 0, 0, 0, 192, 87, 2, 0, 16, 207, 163, 121]
[86, 0, 0, 0, 214, 87, 2, 0, 25, 194, 137, 103]
[93, 0, 0, 0, 218, 87, 6, 0, 12, 194, 163, 121]
[94, 0, 0, 0, 21, 89, 2, 0, 15, 194, 163, 121]
[88, 0, 0, 0, 43, 89, 2, 0, 13, 207, 137, 103]
[95, 0, 0, 0, 104, 90, 0, 0, 19, 207, 163, 121]
[96, 0, 0, 0, 191, 91, 2, 0, 21, 207, 163, 121]
[97, 0, 0, 0, 235, 91, 2, 0, 13, 207, 163, 121]
[97, 0, 0, 0, 241, 91, 8, 0, 17, 217, 153, 121]
[98, 0, 0, 0, 24, 93, 6, 0, 19, 217, 163, 121]
[92, 0, 0, 0, 44, 93, 4, 0, 24, 195, 137, 103]
[99, 0, 0, 0, 107, 94, 4, 0, 13, 195, 163, 121]
[100, 0, 0, 0, 188, 95, 0, 0, 24, 195, 163, 121]
[101, 0, 0, 0, 214, 95, 4, 0, 25, 195, 163, 121]
[102, 0, 0, 0, 75, 96, 0, 0, 13, 195, 163, 121]
[103, 0, 0, 0, 17, 97, 0, 0, 17, 195, 163, 121]
[104, 0, 0, 0, 97, 98, 6, 0, 17, 195, 163, 121]
[97, 0, 0, 0, 130, 98, 6, 0, 23, 198, 137, 103]
[105, 0, 0, 0, 178, 99, 2, 0, 23, 198, 163, 121]
[98, 0, 0, 0, 220, 99, 0, 0, 24, 195, 137, 103]
[106, 0, 0, 0, 67, 100, 4, 0, 18, 195, 163, 121]
[107, 0, 0, 0, 11, 101, 6, 0, 13, 195, 163, 121]
[100, 0, 0, 0, 42, 101, 4, 0, 12, 206, 137, 103]
[108, 0, 0, 0, 96, 102, 6, 0, 16, 206, 163, 121]
[101, 0, 0, 0, 125, 102, 2, 0, 14, 207, 137, 103]
[109, 0, 0, 0, 177, 103, 2, 0, 17, 207, 163, 121]
[110, 0, 0, 0, 210, 103, 2, 0, 23, 207, 163, 121]
[102, 0, 0, 0, 214, 103, 6, 0, 25, 194, 137, 103]
[111, 0, 0, 0, 125, 104, 8, 0, 14, 194, 163, 121]
[112, 0, 0, 0, 8, 105, 4, 0, 19, 194, 163, 121]
[104, 0, 0, 0, 48, 105, 0, 0, 16, 207, 137, 103]
[113, 0, 0, 0, 93, 106, 4, 0, 14, 207, 163, 121]
[105, 0, 0, 0, 126, 106, 4, 0, 20, 205, 137, 103]
[114, 0, 0, 0, 182, 107, 8, 0, 25, 205, 163, 121]
[106, 0, 0, 0, 207, 107, 0, 0, 21, 204, 137, 103]
[115, 0, 0, 0, 111, 108, 6, 0, 21, 204, 163, 121]
[116, 0, 0, 0, 7, 109, 4, 0, 22, 204, 163, 121]
[108, 0, 0, 0, 33, 109, 8, 0, 17, 207, 137, 103]
[116, 0, 0, 0, 55, 109, 8, 0, 22, 217, 153, 121]
[117, 0, 0, 0, 96, 110, 8, 0, 16, 217, 163, 121]
[109, 0, 0, 0, 121, 110, 0, 0, 11, 204, 137, 103]
[118, 0, 0, 0, 184, 111, 0, 0, 19, 204, 163, 121]
[119, 0, 0, 0, 208, 111, 2, 0, 16, 204, 163, 121]
[120, 0, 0, 0, 24, 112, 8, 0, 19, 204, 163, 121]
[121, 0, 0, 0, 10, 113, 8, 0, 12, 204, 163, 121]
[122, 0, 0, 0, 93, 114, 6, 0, 14, 204, 163, 121]
[122, 0, 0, 0, 139, 114, 8, 0, 13, 215, 153, 121]
[123, 0, 0, 0, 152, 115, 2, 0, 19, 215, 163, 121]
[124, 0, 0, 0, 180, 115, 8, 0, 26, 215, 163, 121]
[114, 0, 0, 0, 200, 115, 6, 0, 19, 207, 137, 103]
[125, 0, 0, 0, 9, 117, 8, 0, 11, 207, 163, 121]
[126, 0, 0, 0, 90, 118, 4, 0, 12, 207, 163, 121]
[117, 0, 0, 0, 108, 118, 0, 0, 24, 195, 137, 103]
[127, 0, 0, 0, 175, 119, 4, 0, 21, 195, 163, 121]
[128, 0, 0, 0, 201, 119, 8, 0, 11, 195, 163, 121]
[129, 0, 0, 0, 228, 119, 2, 0, 26, 195, 163, 121]
[130, 0, 0, 0, 2, 121, 2, 0, 23, 195, 163, 121]
[131, 0, 0, 0, 85, 122, 0, 0, 15, 195, 163, 121]
