(28, 35175, 0, 13, 13, 1, 2, 2, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 16, 16, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 21, 21, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 24, 24, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 28, 28, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 33, 33, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 37, 37, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 41, 41, 1, 3, 3, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 44, 44, 1, 4, 4, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 48, 48, 1, 4, 4, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 52, 52, 1, 5, 5, 2, 1, 1, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 58, 58, 1, 5, 5, 2, 2, 2, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 62, 62, 1, 5, 5, 2, 2, 2, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 66, 66, 1, 5, 5, 2, 2, 2, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 71, 71, 1, 5, 5, 2, 2, 2, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 73, 73, 1, 6, 6, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 76, 76, 1, 7, 7, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 79, 79, 1, 7, 7, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 83, 83, 1, 7, 7, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 87, 87, 1, 7, 7, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 90, 90, 1, 8, 8, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 94, 94, 1, 8, 8, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 97, 97, 1, 8, 8, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 101, 101, 1, 8, 8, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 104, 104, 1, 8, 8, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 109, 109, 1, 9, 9, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 112, 112, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 115, 115, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 119, 119, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 124, 124, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 0, 0)
(28, 35175, 0, 127, 127, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 1, 1)
(28, 35175, 3, 1, 0, 4, 1, 1, 0, 131, 131, 1, 10, 10, 2, 3, 3)
(28, 35175, 0, 133, 133, 1, 10, 10, 2, 3, 3, 3, 1, 0, 4, 1, 1)
(28, 35175, 0, 137, 137, 1, 11, 11, 2, 3, 3, 3, 1, 0, 4, 1, 1)
(28, 35175, 0, 141, 141, 1, 11, 11, 2, 3, 3, 3, 1, 0, 4, 1, 1)
(28, 35175, 0, 145, 145, 1, 12, 12, 2, 3, 3, 3, 1, 0, 4, 1, 1)
(28, 35175, 0, 148, 148, 1, 12, 12, 2, 3, 3, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 151, 151, 1, 12, 12, 2, 3, 3, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 154, 154, 1, 12, 12, 2, 3, 3, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 157, 157, 1, 13, 13, 2, 4, 4, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 161, 161, 1, 13, 13, 2, 4, 4, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 165, 165, 1, 14, 14, 2, 4, 4, 3, 1, 0, 4, 2, 2)
(28, 35175, 0, 167, 167, 1, 14, 14, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 174, 174, 1, 15, 15, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 177, 177, 1, 15, 15, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 182, 182, 1, 15, 15, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 185, 185, 1, 16, 16, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 189, 189, 1, 16, 16, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 193, 193, 1, 17, 17, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 195, 195, 1, 18, 18, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 199, 199, 1, 19, 19, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 201, 201, 1, 19, 19, 2, 4, 4, 3, 1, 0, 4, 3, 3)
(28, 35175, 0, 203, 203, 1, 20, 20, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 207, 207, 1, 20, 20, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 212, 212, 1, 20, 20, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 214, 214, 1, 22, 22, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 217, 217, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 221, 221, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 224, 224, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 229, 229, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 233, 233, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 237, 237, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 241, 241, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 245, 245, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 249, 249, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 252, 252, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 256, 256, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 261, 261, 1, 23, 23, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 264, 264, 1, 24, 24, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 267, 267, 1, 24, 24, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 271, 271, 1, 24, 24, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 276, 276, 1, 24, 24, 2, 4, 4, 3, 1, 0, 4, 4, 4)
(28, 35175, 0, 280, 280, 1, 24, 24, 2, 4, 4, 3, 1, 0, 4, 4, 4)
